eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
PF-18-045,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,5/23/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,6/27/2018 7:20,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-044,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,5/13/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus hexagonatus,,,,6/27/2018 7:17,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-043,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,6/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Variola louti,,,,6/27/2018 7:15,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-042,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MANIHI,,,,,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,6/27/2018 7:13,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-041,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,5/18/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Pseudocaranx dentex,,,,6/8/2018 2:57,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-040,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,5/18/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus tauvina,,,,6/8/2018 2:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-039,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,3/22/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Serranidae,,,,6/8/2018 2:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-038,2018,Marquesas archipe,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,5/22/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Chlorurus microrhinos,,,,6/8/2018 2:52,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-037,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,5/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Aprion virescens,,,,6/8/2018 2:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-036,2018,Marquesas archi,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,5/8/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevi,,,,6/8/2018 2:48,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-035,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHUATA,,,,5/6/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,6/8/2018 2:46,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-034,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,5/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,?,,,,6/8/2018 2:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-033,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,6/4/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,6/8/2018 2:43,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-032,2018,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,5/27/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,6/8/2018 2:41,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-031,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RANGIROA,,,,6/3/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Carangidae,,,,6/8/2018 2:40,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-030,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,5/13/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus merra,,,,6/8/2018 2:38,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-029,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,ANAA,,,,5/26/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus tauvina,,,,6/8/2018 2:36,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-028,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,NULL,,0,0,1,0,0,0,,0,0,,,,,5/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,6/8/2018 2:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-027,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,5/13/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,6/8/2018 2:29,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-026,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/26/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,5/1/2018 1:24,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-025,2018,Marquesas archipelago,,1,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,4/19/2018 2:10,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-024,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,APATAKI,,,,4/17/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,lethrinus miniatus,,,,4/19/2018 2:08,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-023,2018,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/15/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Crenimugil crenilabis,,,,4/17/2018 10:08,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-022,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,4/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Chanos chanos,,,,4/17/2018 10:06,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-021,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,4/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Seriola lalandi,,,,4/17/2018 10:00,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-020,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,4/14/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Naso unicornis,,,,4/17/2018 9:59,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-019,2018,Tuamotu archipelago,,1,CFP monitoring progamme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FAAITE,,,,3/21/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Priacanthus hamrur,,,,4/17/2018 9:57,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-018,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,3/19/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,3/27/2018 12:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-017,2018,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,2/19/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,3/27/2018 12:32,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-016,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TUBUAI,,,,3/5/2018,,,,,,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,Carangidae,,,,3/27/2018 12:28,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-015,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,3/3/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,3/27/2018 12:25,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-014,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FATU HIVA,,,,2/18/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,3/27/2018 12:22,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-013,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HAO,,,,3/15/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,3/26/2018 11:10,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-012,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RIMATARA,,,,2/1/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Gymnothorax sp,,,,2/21/2018 7:48,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-011,2018,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,BORA BORA,,,,2/6/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus rubroviolaceus,,,,2/21/2018 7:41,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-010,2018,Marquesas archipelago,,0,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,1/22/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,2/21/2018 7:32,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-009,2018,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,1/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,2/21/2018 7:31,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-008,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,1/28/2018,,,,,,0,,,1,CFP monitoring programme of French Polynesia,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,2/21/2018 7:23,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-007,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,ARUTUA,,,,2/8/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,2/21/2018 7:18,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-006,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,2/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinus obsoletus,,,,2/21/2018 6:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-005,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,ANAA,,,,1/27/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx melampygus,,,,2/21/2018 6:23,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-004,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,2/17/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,2/21/2018 6:17,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-003,2018,Marquesas archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHUATA,,,,1/19/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Carangoides orthogrammus,,,,1/26/2018 7:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-002,2018,Marquesas archipelago,,0,CFP monitoring programme pf French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHUATA,,,,1/9/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinus xanthochilus,,,,1/26/2018 7:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-001,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FAAITE,,,,1/23/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,1/26/2018 7:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-099,2017,Tuamoti archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,KAUEHI,,,,10/29/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,1/26/2018 11:56,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-098,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HAO,,,,11/4/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,0,,Plectropomus laevis,,,,1/26/2018 12:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-097,2017,Tuamotu archipelago,,0,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,ANAA,,,,1/7/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus polyphekadion,,,,1/25/2018 1:28,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-096,2017,Australes archipelago,,0,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,TUBUAI,,,,11/5/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/16/2018 9:57,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-095,2017,Marquesas archipelago,,1,CHP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,12/17/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,scaridae,,,,1/10/2018 1:01,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-094,2017,Tuamotu archipelago,,1,CHP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,ARUTUA,,,,12/30/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plaectropomus laevis,,,,1/10/2018 1:00,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-093,2017,Marquesas archipelago,,1,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,11/1/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,12/7/2017 2:59,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-092,2017,Tuampotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,FAKARAVA,,,,11/29/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Aprion virescens,,,,12/7/2017 2:55,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-091,2017,Tuamotu archipelago,,1,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,KAUKURA,,,,11/18/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,12/7/2017 2:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-090,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,KAUKURA,,,,11/5/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,12/7/2017 2:51,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-089,2017,Tuamotu archipelago,,1,CFP monitoring programme of French polynesia,1,,0,0,1,0,0,0,,0,0,AHE,,,,12/1/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,12/7/2017 2:50,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-088,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,11/11/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,12/7/2017 2:47,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-087,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,HUAHINE,,,,10/24/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Crananx melampygus,,,,12/7/2017 2:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-086,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,11/27/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,12/7/2017 2:44,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-085,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHAA,,,,11/13/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,sphyraena barracuda,,,,12/7/2017 2:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-084,2017,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,Tahiti,,,,11/12/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,unkown,,,,12/7/2017 2:41,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-083,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,10/24/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknwn,,,,11/7/2017 1:59,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-082,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,10/30/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Carangidae,,,,11/7/2017 1:58,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-081,2017,Marquesas archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,11/1/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,11/7/2017 1:56,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-080,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,10/26/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Myripristis amena,,,,11/7/2017 1:51,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-17-079,2017,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,10/22/2017,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,11/7/2017 1:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
