WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/19/2006 9:27,0.5,m,TN_ugl,Nitrogen,,1009,ug/l,,,1.009,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/17/2006 9:36,0.5,m,TN_ugl,Nitrogen,,770,ug/l,,,0.77,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/14/2006 9:39,0.5,m,TN_ugl,Nitrogen,,691,ug/l,,,0.691,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/19/2006 9:21,0.5,m,TN_ugl,Nitrogen,,586,ug/l,,,0.586,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/9/2007 9:05,0.5,m,TN_ugl,Nitrogen,,481,ug/l,,,0.481,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/13/2007 9:01,0.5,m,TN_ugl,Nitrogen,,540,ug/l,,,0.54,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/13/2007 9:32,0.5,m,TN_ugl,Nitrogen,,732,ug/l,,,0.732,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/10/2007 9:24,0.5,m,TN_ugl,Nitrogen,,644,ug/l,,,0.644,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/8/2007 11:00,0.5,m,TN_ugl,Nitrogen,,456,ug/l,,,0.456,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/12/2007 9:24,0.5,m,TN_ugl,Nitrogen,,536,ug/l,,,0.536,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/17/2007 9:35,0.5,m,TN_ugl,Nitrogen,,895,ug/l,,,0.895,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/1/2007 9:52,0.5,m,TN_ugl,Nitrogen,,890,ug/l,,,0.89,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/11/2007 9:42,0.5,m,TN_ugl,Nitrogen,,1240,ug/l,,,1.24,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/10/2007 9:19,0.5,m,TN_ugl,Nitrogen,,808,ug/l,,,0.808,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/6/2007 9:25,0.5,m,TN_ugl,Nitrogen,,819,ug/l,,,0.819,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/4/2007 10:08,0.5,m,TN_ugl,Nitrogen,,547,ug/l,,,0.547,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/15/2008 9:38,0.5,m,TN_ugl,Nitrogen,,410,ug/l,NULL,,0.41,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/6/2008 9:17,0.5,m,TN_ugl,Nitrogen,,682,ug/l,NULL,,0.682,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/11/2008 9:56,0.5,m,TN_ugl,Nitrogen,,882,ug/l,NULL,,0.882,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/8/2008 9:30,0.5,m,TN_ugl,Nitrogen,,873,ug/l,NULL,,0.873,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/14/2008 9:56,0.5,m,TN_ugl,Nitrogen,,620,ug/l,NULL,,0.62,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/11/2008 9:21,0.5,m,TN_ugl,Nitrogen,,1190,ug/l,NULL,,1.19,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/8/2008 9:16,0.5,m,TN_ugl,Nitrogen,,906,ug/l,NULL,,0.906,mg/L
