eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
SE-13-006,2013,,,1,"Baltic Algae Watch System, SMHI",1,Reecurring event in summer,1,1,0,0,0,0,,0,0,Baltic Proper,56.035278,18.783333,Large part of the Baltic Proper and the Gulf of Finland affected.,7/7/2013,6/19/2013,8/30/2013,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Årsrapport för 2013, Informationscentralen för Egentliga Östersjön, report in Swedish",,,4/28/2014 7:00,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon sp.,,,Nodularia spumigena,,,,,,,,,,,,Anabaena sp.,,New name Dolichospermum,,,
SE-13-005,2013,,,1,"Baltic Algae Watch System, SMHI",1,Reecurring event in summer,1,1,0,0,0,0,,0,0,Botnian Sea,61.666667,19.333056,A large part of the Bothian Sea was affected.,,7/25/2013,8/25/2013,,,Observations are from satellite remote sensing. Blooms are not visible from satellite during cloudy conditions.,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,www.smhi.se Baltic Algae Watch System,,,4/28/2014 6:37,4/28/2014 6:39,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-13-004,2013,County of Söderhamn,,0,,NULL,,1,0,0,0,0,0,,0,0,Baggsundet,61.310278,17.166389,,9/12/2013,,,,,,1,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Bottniska viken 2013, report in Swedish",,,4/28/2014 6:21,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Anabaena sp.,,New name Dolichospermum,Nodularia spumigena,,,,,,,,,,,,Aphanizomenon sp.,,,,,
SE-13-003,2013,County of Piteå,,0,,NULL,,1,0,0,0,0,0,,0,0,Sikörviken,65.233056,21.646667,,7/26/2013,,,,,,1,,Identified by the Umeå Marine Research Centre,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,,Bottniska viken 2013,,,4/28/2014 6:01,4/28/2014 6:26,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Anabaena lemmermannii,,New name Dolichospermum,Anabaena flos-aquae,,New name Dolichospermum,,,,,,,,,,,,,,,
SE-13-002,2013,County of Skellefteå,,0,,NULL,,1,0,0,0,0,0,,0,0,Bredviken,64.853056,21.160278,,5/26/2013,,,,,,1,,Identified by the Umeå Marine Research Centre Greenish colour of water.,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Bottniska viken 2013, report in Swedish",,,4/28/2014 5:52,4/28/2014 6:25,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Anabaena lemmermannii,,New name Dolichospermum,Anabaena flos-aquae,,New name Dolichospermum,,,,,,,,,,,,,,,
SE-13-001,2013,County of Kramfors,,0,,NULL,,1,0,0,0,0,0,,0,0,Vilarviken,62.818056,17.980278,,6/25/2013,,,,,,1,,"Identification by Umeå Marine Research Centre to one of the two mentoned species., probably D. lemmermannii",0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Bottniska viken 2013, report in Swedish",,,4/28/2014 5:42,4/28/2014 6:24,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Anabaena lemmermannii,,New name Dolichospermum,Anabaena flos-aquae (Lyngbye) Brébisson ex Bornet et Flauhault 1886,,New name Dolichospermum,,,,,,,,,,,,,,,
SE-12-001,2012,,,1,Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,The Baltic Proper and the Bothnian Sea,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2012,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:50,10/16/2018 9:27,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-11-001,2011,,,1,Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,The Baltic Proper and the Bothnian Sea,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2011,,,,,Exact date not determined when entering data,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:46,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-10-001,2010,,,1,Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,The Baltic Proper and the Bothnian Sea,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2010,,,,,Exact date not determined when entering data,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:42,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-09-003,2009,,,1,Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2009,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:37,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,,,,
SE-09-002,2009,County of Södermanland,,1,Swedish cyanobacteria monitoring programme carried out by the Information Office for the Baltic Prop,1,The cyanobacteria blooms in the Baltic Proper often show up again in various locations,1,1,0,0,0,0,,0,0,Oxelösund,58.653056,17.123889,"Open sea and coastal waters close to Oxelösund, intensity 1-2 on a scale 0 - 3. Aerial coverage not known.",6/29/2009,6/29/2009,,,,"It is possible that the blooms started before being noticed and reported. Cyanobacteria blooms, mostly Aphanizomenon sp., were noticed June 26 at sea between Hanö Bight, off Öland and Gotland and away into The Gulf of Finland.",0,,Aphanizomenon sp. was documented as the dominant species in samples taken in the open sea in the area around Hanö Bight. Nodularia spumigena normally dominates the surface accumulations.,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,,10/16/2018 9:31,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-09-001,2009,,,1,Swedish cyanobacterial monitoring programme,NULL,,1,1,0,0,0,0,,0,0,"Öja, Landsort",58.751667,17.870833,,6/28/2009,6/28/2009,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,,10/16/2018 9:30,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Nodularia spumigena,,,,,,,,,,,,,,,,,,,,
SE-08-001,2008,,,1,The Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,The Baltic Proper and the Bothnian Sea,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2008,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:33,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,,,,
SE-06-001,2006,,,1,Baltic Algae Watch System - satellite observations,1,,1,1,0,0,0,0,,0,0,Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2006,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:29,,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-05-001,2005,,,1,Baltic Algae Watch System,1,,1,1,0,0,0,0,,0,0,The Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2005,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:13,6/29/2018 3:24,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,,,,
SE-04-001,2004,,,1,Baltic Algae Watch System,1,,1,1,0,0,0,0,,0,0,The Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2004,,,,,Exact date not determined when entering data,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:09,6/29/2018 3:20,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-03-001,2003,,,1,Baltic Algae Watch System - satellite monitoring,1,,1,1,0,0,0,0,,0,0,The Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2003,,,,,Exact date not determined when entering data.,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 3:06,6/29/2018 3:19,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-02-001,2002,,,1,Baltic Algae Wathc System - satellkite observations,1,,1,1,0,0,0,0,,0,0,The Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2002,,,,,Exact date not determined when entering data.,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 2:16,6/29/2018 3:18,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SE-00-002,2000,,,1,Yes (Precursor to Baltic Algae Watch System - satellite monitoring),1,,1,1,0,0,0,0,,0,0,The Baltic Proper,,,Offshore surface scums of cyanobacteria observed using satellite.,7/15/2000,,,,,Exact event date not determined,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,6/29/2018 2:11,6/29/2018 3:17,,SWEDEN,Cyanobacterial toxins effects,,,,,,,,Aphanizomenon flos-aquae,,Identified by microscopy when water samples were analysed,,,,Nodularia spumigena,,Identified by microscopy when water samples were analysed,,,,,,,,,,,,
SD-03-001,2003,,,0,,NULL,,0,0,0,0,0,0,,0,0,Lake Nasser,22.416667,31.75,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"L. Ndlela, P. Oberholster, J. Van Wyk, P. Cheng, An overview of cyanobacterial bloom occurrences and research in Africa over the last decade. Harmful Algae 60, 11–26 (2016).",,,2/12/2019 1:42,,,SUDAN,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
SA-07-003,2007,,,0,,NULL,,0,1,0,0,0,0,,0,0,Al-Moqadda Dam,18.2,42.5,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"A. Al-Shehri, Toxin-producing blooms of the cyanobacterium Microcystis aeruginosa in rainwater ponds in Saudi Arabia. Oceanological and Hydrobiological Studies 39, 171–187 (2010).",,,2/12/2019 12:43,,,SAUDI ARABIA,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-07-002,2007,,,0,,NULL,,0,1,0,0,0,0,,0,0,Atoud Dam Lake,18.2,42.7,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"A. Al-Shehri, Toxin-producing blooms of the cyanobacterium Microcystis aeruginosa in rainwater ponds in Saudi Arabia. Oceanological and Hydrobiological Studies 39, 171–187 (2010).",,,2/12/2019 12:42,,,SAUDI ARABIA,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-07-001,2007,,,0,,NULL,,0,1,0,0,0,0,,0,0,Wadi Haly Lake,18.8,42.1,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"A. Al-Shehri, Toxin-producing blooms of the cyanobacterium Microcystis aeruginosa in rainwater ponds in Saudi Arabia. Oceanological and Hydrobiological Studies 39, 171–187 (2010).",,,2/12/2019 12:41,,,SAUDI ARABIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
SA-01-001,2001,,,0,,NULL,,0,1,0,0,0,0,,0,0,Gazan Dam,17.05,42.95,,,,,,,,1,,,1,cylindrospermopsins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. A. Mohamed, A. M. Al-Shehri, Assessment of cylindrospermopsin toxin in an arid Saudi lake containing dense cyanobacterial bloom. Environmental Monitoring and Assessment 185, 2157–2166 (2013).",,,2/12/2019 12:38,,,SAUDI ARABIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RW-89-001,1989,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Muhazi,-1.85,30.4,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"R. Mukankomeje, F. Laviolette, J.-P. Descy, Diet of the Nile tilapia, Oreochromis niloticus, in Lake Muhazi (Rwanda). Annales de Limnologie 30, 297–312 (1994).",,,2/21/2019 11:10,,,RWANDA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Ceratium hirundinella (Müller) Bergh 1841,,,,,,,,,,,,,,,,,
RW-02-001,2002,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Kivu,-2,29,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"H. Sarmento, M. Isumbisho, J.-P. Descy, Phytoplankton ecology of Lake Kivu (eastern Africa). J. Plankton Res. 28, 815–829 (2006).",,,2/21/2019 11:53,,,RWANDA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
RU-03-005,2003,,,0,,NULL,,0,1,0,0,0,0,,0,0,"Lake Nero, the Yaroslavl Region",57.066667,39.4,,,,,,,,1,,,1,"microcystins, cylindrospermopsins",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"O. Babanazarova, S. Sidelev, J. Fastner, Northern expansion of Cylindrospermopsis raciborskii (Nostocales, Cyanoprokaryota) observed in shallow highly eutrophic Lake Nero (Russia). International Journal on Algae 17, 131–141 (2015).      O. Babanazarova, S. Sidelev, S. Schischeleva, The structure of winter phytoplankton in Lake Nero, Russia, a hypertrophic lake dominated by Planktothrix-like Cyanobacteria. Aquatic biosystems 9, 18 (2013).",,,2/12/2019 12:36,,,RUSSIAN FEDERATION,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RU-02-005,2002,,,0,,NULL,,0,1,0,0,0,0,,0,0,Curonian Lagoon,55.083333,20.916667,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"O. Belykh, O. Dmitrieva, A. Gladkikh, E. Sorokovikova, Identification of toxigenic cyanobacteria of the genus Microcystis in the Curonian Lagoon (Baltic Sea). Oceanology 53, 71–79 (2013).",,,2/12/2019 12:37,,,RUSSIAN FEDERATION,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
RS-12-003,2012,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Ludos,46.1,19.816667,,,,,,,,1,,,1,"microcystins, toxins from Cylindrospermopsis",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:59,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-12-002,2012,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake Palic,46.05,19.75,,,,,,,,1,,,1,"microcystins, toxins from Cylindrospermopsis",0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:56,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-12-001,2012,,,0,,NULL,,0,1,0,0,0,0,,0,0,Aleksandrovac Lake,42.55,21.9,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:48,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-09-001,2009,,,0,,NULL,,0,1,0,0,0,0,,0,0,Slatina salt marsh Pond,45.8,19.9,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:55,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-08-002,2008,,,0,,NULL,,0,1,0,0,0,0,,0,0,Serbia,45,-20,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:53,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-08-001,2008,,,0,,NULL,,0,1,0,0,0,0,,0,0,Ponjavica River,43.333333,21.65,,,,,,,,1,,,1,toxins from Cylindrospermopsis,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:49,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-05-001,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,Vojvodina province,45.416667,20.2,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"Z. B. Svir&#269;ev, N. Tokodi, D. Drobac, G. A. Codd, Cyanobacteria in aquatic ecosystems in Serbia: effects on water quality, human health and biodiversity. Systematics and Biodiversity 12, 261–270 (2014).",,,2/12/2019 12:55,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,,,,,,,,,,,,,,,,,
RS-04-002,2004,,,0,,NULL,,0,1,0,0,0,0,,0,0,Šumarice Lake,44.016667,20.9,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"B. Rankovi&#263;, S. Simi&#263;, D. Bogdanovi&#263;, Phytoplankton as indicator of water quality of lakes Bubanj and Šumarice during autumn. Kragujevac Journal of Science 28, 107–114 (2006).",,,2/12/2019 12:52,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
RS-04-001,2004,,,0,,NULL,,0,1,0,0,0,0,,0,0,Bubanj Lake,44.016667,20.916667,,,,,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"B. Rankovi&#263;, S. Simi&#263;, D. Bogdanovi&#263;, Phytoplankton as indicator of water quality of lakes Bubanj and Šumarice during autumn. Kragujevac Journal of Science 28, 107–114 (2006).",,,2/12/2019 12:51,,,SERBIA,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
RO-10-003,2010,,,0,,NULL,,0,1,0,0,0,0,,0,0,Zau de Ca&#770;mpie,46.616667,24.116667,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"B. Drug&#259; et al., Molecular characterization of microcystin-producing cyanobacteria from Romanian fresh waters. Eur. J. Phycol. 48, 287–294 (2013).",,,2/12/2019 12:35,,,ROMANIA,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-10-002,2010,,,0,,NULL,,0,1,0,0,0,0,,0,0,Ta&#774;ul Zaului,46.633333,24.116667,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"B. Drug&#259; et al., Molecular characterization of microcystin-producing cyanobacteria from Romanian fresh waters. Eur. J. Phycol. 48, 287–294 (2013).",,,2/12/2019 12:34,,,ROMANIA,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-10-001,2010,,,0,,NULL,,0,1,0,0,0,0,,0,0,Ta&#774;ureni,46.566667,24.066667,,,,,,,,0,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"B. Drug&#259; et al., Molecular characterization of microcystin-producing cyanobacteria from Romanian fresh waters. Eur. J. Phycol. 48, 287–294 (2013).",,,2/12/2019 12:33,,,ROMANIA,Cyanobacterial toxins effects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-99-029,1999,,,0,,NULL,,0,1,0,0,0,0,,0,0,2 Park Pond,41,-8.816667,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"M. Saker, J. Fastner, E. Dittmann, G. Christiansen, V. Vasconcelos, Variation between strains of the cyanobacterium Microcystis aeruginosa isolated from a Portuguese river. J Appl Microbiol 99, 749–757 (2005).",,,2/12/2019 12:31,,,PORTUGAL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
PT-05-037,2005,,,0,,NULL,,0,1,0,0,0,0,,0,0,Lake in Portugal,38.566667,-7,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"E. Valério, N. Faria, S. Paulino, P. Pereira, in Ann. Limnol-Int. J. Lim. (EDP Sciences, 2008), vol. 44, pp. 189–196.",,,2/12/2019 12:30,,,PORTUGAL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
PT-01-004,2001,,,0,,NULL,,0,1,0,0,0,0,,0,0,City Park Pond,41.366667,8.75,,,,,,,,1,,,1,microcystins,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,"L. Via-Ordorika et al., Distribution of microcystin-producing and non-microcystin-producing Microcystis sp. in European freshwater bodies: detection of microcystins and microcystin genes in individual colonies. Systematic and Applied Microbiology 27, 592–602 (2004).",,,2/12/2019 12:32,,,PORTUGAL,Cyanobacterial toxins effects,,,,,,,,Microcystis spp.,,,,,,,,,,,,,,,,,,,,
PL-16-002,2016,Southern Baltic,,0,,1,occasionally,1,1,0,0,0,0,,0,0,Gulf of Gdansk,,,,7/26/2016,7/24/2016,7/31/2016,,,,1,,,1,0.22 - 257.95 µg/L,1,0,0,0,1,0,0,0,0,0,0,,NULL,,,,,,4/5/2017 9:32,4/23/2017 11:23,,POLAND,Cyanobacterial toxins effects,Nodularia spumigena,,,,LC-UV,257.95 µg/L,Nodularins,Nodularia spumigena Mertens in Jungers 1822,17.85 mln (100 µm filament/L),biomass 108.29 mg/L,Aphanizomenon flos-aquae,3.57 mln (100 µm filament/L),biomass 7.02 mg/L,,,,,,,,,,Anabaena spp.,11.66 mln (100 µm filament/L),biomass 15.25 mg/ (new name Dolichospermum spp.),,,
PL-16-001,2016,,,0,,1,occasionally,1,1,0,0,0,0,,0,0,Southern Baltic,,,S&#322;upsk Bank (Stolpe Bank),7/1/2016,,,,,,1,,,1,"142,95",0,0,0,0,1,0,0,0,0,0,0,,NULL,,,,,,4/5/2017 9:19,,,POLAND,Cyanobacterial toxins effects,Nodularia spumigena,,,,LC-UV,142.32 µg/L,Nodularins,Nodularia spumigena Mertens in Jungers 1822,,,Aphanizomenon flos-aquae,,,,,,,,,,,,,,,,,
PL-15-004,2015,Southern Baltic,,0,,0,,1,0,0,0,0,0,,0,0,Puck Bay (Gulf of Gdansk),,,,8/20/2015,8/13/2015,8/26/2015,,,,1,,,1,nodularin 0.31 - 12.79 µg/L,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,3/29/2016 7:16,4/2/2017 7:19,,POLAND,Cyanobacterial toxins effects,Nodularia spumigena,,,,LC-UV,12.79 µg/L,Nodularins,Nodularia spumigena Mertens in Jungers 1822,,,Anabaena sp.,,,,,,,,,,,,Aphanizomenon flos-aquae (Linneus) Ralfs ex Bornet et Flahaut 1888,,,,,
